Date,Utilities,Information Technology,Materials,Health Care,Industrials,Consumer Discretionary,Financials,Communication Services,Consumer Staples,Real Estate,Energy
1992-02-03,2.5912951228295102,10.009018838087833,-1.1301953033594088,,1.8913271782269896,10.636585667234614,2.8576069836077207,2.829214028950765,6.668664748129468,1.1369069821727489,1.996367211859687
1992-02-04,-4.135129802067779,15.216806019240694,7.516708176234634,,27.724460707675746,15.182680925992702,29.97336348507996,5.408441388828147,13.950667650868162,6.239491659328227,4.8301833551735305
1992-02-05,-8.945699173112724,11.87182492197276,1.7154183797469171,,8.692086802481882,15.791576335804281,12.638879034440656,8.689886790969993,3.1117812283615276,3.9293050172000097,-4.1298011917530175
1992-02-06,-10.382815245054017,-11.83379746440943,5.820446713996045,,14.892885626972706,-4.232654120394773,8.236767383266814,-2.7282885477265464,1.2599070956629492,-3.585504408077243,4.633290523880002
1992-02-07,-10.98110494162387,-4.057649279324817,-2.646182679456288,,-6.804476624367658,-13.126669390417097,-11.122858641823882,-5.442855730759755,-19.668437722423256,1.879820323640562,16.76158127859355
1992-02-10,11.787976439435676,-1.2918604048327018,7.866271417460453,,19.810343972430672,8.313181457177938,9.977657888874127,7.0898995271917755,2.3719522710455094,1.2584812856973162,12.982304241548034
1992-02-11,16.409795167980107,-8.521663262223468,6.001214083467696,-8.005370019289021,11.072535332148876,-2.1022454082344657,3.854418499362419,5.757932953730017,-4.4572771697823095,0.5172449713692591,3.850114491989734
1992-02-12,11.084008726228287,51.679415823546385,11.112111897523546,4.963155123719671,27.92311885109629,0.8478124641253988,24.2110065375457,0.7390914373925124,2.6505985822964453,-1.1053990994444431,16.325962781347656
1992-02-13,-14.692682172457793,-19.825404565581835,-5.7074268555231695,-30.160053544193868,-22.286623584478868,-6.456357207650935,-13.577526967676764,-4.206172955596636,-17.518177288698304,-9.444980119051875,-5.932942083162501
1992-02-14,4.15954678463035,-15.478496736990323,-1.3327475023192763,-11.884679065904304,3.302679507676898,-3.4498073702529424,-7.202928358390237,-0.7114939852100092,-5.559749834937674,0.4411843264278503,-5.512269369302265
1992-02-18,-4.403438085619888,-12.617321507412003,-6.760166341348533,-34.02827647035521,0.2626677087813809,-12.453955804015843,-15.291612420292191,-3.209613234345605,-20.26151279955665,-3.0001423827164873,-15.929919046090887
1992-02-19,-4.480972107711332,-11.856924061518912,5.606215956733856,-27.456585381182467,1.3181862397828814,-9.916885935773692,-11.073462280555603,-1.137227478562738,2.943341213804648,-0.4800964371554852,-6.000702146191065
1992-02-20,13.396358162827664,31.598246303316525,12.637776051166671,33.510203179732706,36.86899611754811,14.783100449893755,22.92393194201705,4.3605075109245135,32.47327233697437,1.7588378413049992,4.641886038693903
1992-02-21,-18.192823697638662,-15.093779514294312,-13.151620421292334,-6.577340869948426,-25.130953681684524,-13.216486380104588,-1.2751787449851057,-3.8628967555947256,-10.457920571541232,-6.69104343583804,-9.688732479491485
1992-02-24,-10.461256194907955,-17.349941103641747,1.3567952373094219,3.6539963189496745,-9.747798035779116,-11.940286326064577,-9.652479626583247,1.0124774331429915,5.981006504225379,-9.336757762948801,-1.1542650115373352
1992-02-25,11.324777870606615,-12.07501952375143,-10.293224533263666,1.4297645793005413,-26.841004942879046,-18.20807177228478,-11.399342560931697,-6.371461922705781,3.4945535385733386,-6.077189284723209,-3.7449258092628375
1992-02-26,14.352129893938976,27.40619894820345,-3.192931430193215,41.8469527957767,10.412631994968834,17.58116555652217,29.021989144693613,3.841271461896288,24.828567026429678,0.7920602756588926,7.047771701844892
1992-02-27,-0.9736058029005121,-0.14520364145862857,2.2730694915614444,-0.0037731571324585156,-16.17885147518659,-6.2414255545677095,9.43034973872486,-2.802642770156333,-6.4938478012261065,4.873647328434125,-0.47284303197115124
1992-02-28,-7.124659643660585,-11.230625581933214,-0.21831690190891861,2.0560526388226315,-7.396815829480422,-2.3143381493899993,0.032423349626179654,-1.6556669473119945,1.9775704048065605,-4.263270973112824,-1.4654652426447454
1992-03-02,-4.703796448960055,-3.005091871291321,19.127715363411276,1.019873386204801,34.21389430521751,2.5425617760792187,3.4138143079029204,-1.5958956022667725,-2.256901511600778,7.657990619254779,-2.4920556969803673
1992-03-03,11.814011826712102,1.0034403012763646,3.117601228448572,6.626350856043634,7.221480576568179,10.370653124753062,-12.321269645315088,-1.1692876281545734,-4.912606451206354,1.5088581194169413,8.132342777046109
1992-03-04,-9.160892437693217,-7.252807112985808,-1.0711587794367081,0.19234837691435347,-20.16962850338029,-8.417070695219227,-3.5409637460238965,-1.3053257730644412,-12.901894968599596,1.5697298899437668,-7.802631438712035
1992-03-05,-17.108044381846586,-22.61154410002991,-8.585654678937333,-20.22165124536296,-20.879277643774632,1.7332231266602949,-28.138429364927184,-5.88427617572878,-8.91124990231879,-2.8705728948942086,3.422093652062987
1992-03-06,-5.4639075115538445,-2.7966757093027605,-7.760512865069562,-5.9045891856781925,-8.984054706372179,-12.203170597720575,-18.058238379401452,-0.026616712292082956,5.0579616735935256,-1.122452636679508,7.932206763142214
1992-03-09,27.40307722214224,10.546622276637763,-5.5702627313704305,7.252094891928795,-7.462546663874576,5.09350322270757,-4.894876784037987,0.9093234736495388,-0.5142022445448335,-1.3950126696766594,0.516233184148756
1992-03-10,14.391992761460259,14.384826209832505,-1.091841814741907,16.905305733591796,4.859032111806226,13.71386596197997,20.696690042581228,0.7270042449745805,5.245115570700929,6.441723247385857,-4.101344923727305
1992-03-11,-10.33386229105577,-16.4784485262098,-4.5103686207584,-10.07752448518621,-18.691871314927923,-4.879756271928027,-13.660751689556367,-4.333459584968505,-4.175647651286375,-1.7064781119789207,-6.248237834174113
1992-03-12,-6.495550140781634,1.727182133656162,-3.632161309424634,-7.090571226612163,5.743225558511163,-5.525329501479978,-9.344412434115625,-2.691497349277179,-5.897561226435167,-2.4533939107901004,12.089165510305945
1992-03-13,1.7590951016380552,11.623019823974898,9.358823850405422,3.838657087932857,21.41454042545389,11.416234431539843,13.227529645283882,4.972481700886512,3.7437223982549144,6.3702033998441685,10.700038179684471
1992-03-16,12.567049036270395,-0.007410232593633603,3.4641549074749665,-6.966002668005954,13.082312220671568,4.199999573190268,3.075109226317969,-4.345553712190736,-0.9060749456152097,5.009904705961841,-4.09715900343652
1992-03-17,5.129756398783372,38.52429531543216,6.160722993858051,26.817146300989744,37.19607239040842,21.555156767201826,18.66305580157684,1.6604740570678613,24.30414843464778,-0.7417161606017423,-0.0734391238288209
1992-03-18,1.6614976839686888,17.152166295769135,0.9810574423982241,6.552076999511405,17.017136223424313,10.20341143454068,11.2987481791225,4.389469389561474,2.9958231502091595,-2.2222094690300005,-2.99064521647682
1992-03-19,-3.552042906963088,-5.772841701250459,12.47853141399194,20.99600722351309,8.272318622723144,5.64054571083797,12.55655140044858,7.103521369656617,-2.4542447748543252,0.6944931468032361,-7.085233141777507
1992-03-20,7.117683480446038,0.20193737067117418,6.3973615270862005,2.458677208804229,14.071339517701727,-3.711160283569364,14.948658673459562,2.8359289022810654,6.9903147848679295,-4.335067988697931,2.90291143210718
1992-03-23,-8.982464092442953,-6.6615579511623375,1.9846381183606927,-7.73760507094578,-15.194650975669472,-7.624931868315211,-7.301151266230199,0.9921784563106982,-7.362636643785967,0.5965412670381006,4.481397383551591
1992-03-24,-3.2568248274168012,3.554976295175954,-0.827805173585698,7.898991201080393,-20.691829533194298,-6.987654204363369,-1.6524901381022548,-1.6957793043643876,4.750532370772412,0.9480996684636994,-8.981986270178549
1992-03-25,-11.346696519830926,-8.797296967343184,-11.86262966602707,-8.817276652251309,-22.988140346190786,-4.901425944079172,11.436954778128184,6.417612433277153,-3.533567558448984,2.725114247454778,2.2932626502430007
1992-03-26,-0.40873013666516017,-18.415237540723897,1.9185412497278098,-6.539836337154048,1.6042368056451084,-1.144247567649884,6.977093603259295,-3.489544741150146,-2.1646329602250134,-3.4143250606183497,9.337850710762126
1992-03-27,-4.777813140243996,-43.90290032220688,-12.31393376316288,-34.28063380390919,-27.425683793573068,-24.526364363782083,-17.778072284404107,-7.646712637007416,-17.585528054029744,0.06623305426540038,-11.959092680962534
1992-03-30,7.77301588851779,-3.7603900636483907,-8.1578336006404,1.0318555964413285,0.7598370010824402,-10.610531293177552,-10.83012553140194,-0.5550074612911233,7.125019540175712,-2.45241177926342,-2.520731938543519
1992-03-31,7.429042854481834,15.86175140516581,0.26357196766535995,1.436955145855089,-1.3729543427341488,-7.5924441734801995,-11.392262162165338,3.32340503590736,6.863249316601095,-1.9769981755321808,3.5253112632823003
1992-04-01,2.6364792411250644,-5.739393448128681,-3.9875461448343446,-2.332441665453885,-4.724242895224534,1.5600528292136897,-16.87655268782996,-0.2824954997986804,2.895266806602964,-1.9389007516021766,-6.789840247903511
1992-04-02,-32.65533350238297,-19.715534014192553,-3.594641521210745,-12.388739515552901,-18.288117014204996,-14.837511871981853,-28.82301154474252,0.4487042211796063,-27.697277705062362,-0.08720837454070418,-9.837033618153903
1992-04-03,6.610124769223703,1.118406611094161,3.578959840371893,3.1702333948346397,-17.536908927795444,-8.12000148483235,-16.263873802775663,4.804978498530236,6.101507251006025,0.16076464225139098,28.7365870515729
1992-04-06,9.822210733378942,33.13255821716096,1.3706382742603922,2.8898381742352166,10.506321671602041,21.928906114860176,22.390961458120415,9.37918733768698,10.021698815039061,-4.454418225707485,36.87629229246939
1992-04-07,-9.224822054237913,-40.276740494558865,-16.632951059821963,-44.15102073180657,-29.977210868398586,-18.657820134806897,-32.06007171001909,-7.533713842920006,-38.29689636882334,-8.93217012765884,-20.88075715145521
1992-04-08,-14.226639634840534,-7.741673829491708,-14.790770064388129,-25.331209827884813,-39.09156702761797,-16.64412028827985,-31.407903381530474,-9.406539369642946,-20.16678359673641,5.339172307319825,-8.662533819781105
1992-04-09,47.662758404422945,41.110841056981506,20.796817668012473,46.486608621314076,59.2401728082122,29.92788118090271,49.09690504167463,8.734935702434719,30.025527393885206,0.42017746109228504,8.17065327712853
1992-04-10,13.796283142777778,-10.540308333061375,12.82858362132179,31.406320941277595,40.13107880069681,18.142436566512888,29.880655216470192,4.684698975142567,13.629975852860696,6.265740398496463,1.115033191950158
1992-04-13,19.776643311178162,26.228399390494477,1.8962120772562858,9.344184648012682,14.293683691889443,5.170599592862838,17.88015406926987,8.278914025756107,13.080684758465361,3.537997477810875,4.178212292584709
1992-04-14,7.43046499367742,28.449865266527667,11.361442690437709,18.75938577784268,39.48440541011805,26.22479636003675,48.8110960413464,2.6152674427435088,28.28210256015141,3.374423261128479,5.7745450019268745
1992-04-15,25.900366796811447,27.714669300074803,13.268422162540201,-6.141654239294305,37.756610925365955,11.499804891533705,11.685939659560036,3.3646155465876437,10.680647685519274,3.1492960186959573,3.7728017355229286
1992-04-16,1.5152681802992851,-8.538954318895673,-0.5557498611786695,-17.203827149877426,11.114177049033376,-7.532654452859483,-9.944898116486334,6.507184091608562,-9.85924445422315,2.1523463555021065,3.8406549029665022
1992-04-20,-15.136873706394661,-22.24935698062065,2.2048097134011533,-32.06609257024858,-25.30599086563866,-20.330247956102692,-12.560095990843935,-10.583098660966513,-27.51736782396341,4.4757318421514425,-5.815232112646739
1992-04-21,-7.8816835282487245,-4.853115654397488,-4.425260487595023,2.8580756726750356,-4.642495490240131,-18.44284864594948,0.5417389024965202,-1.3648930671765906,-8.018211256601957,0.23384620497068415,-5.692962035386419
1992-04-22,-7.872597919146074,19.402743925103128,0.9554248868315998,0.08106069256223664,-5.919934170558247,0.5102151190406605,11.281535936408204,1.305423086439095,3.5882928236472313,2.443536354935149,-10.255137237069926
1992-04-23,-3.8611157335574866,-10.898595702686672,-3.707148525010182,-3.593893023229208,7.778392492964236,3.36508442336885,0.1064667910619789,1.0259626649919098,4.162722758598236,-2.2530564949351417,2.7140935216749424
1992-04-24,1.103320123468493,-10.469400130858387,-7.796001249803078,-3.630502884729488,-21.13707789244596,-4.336069348428531,-16.834336817224287,-2.000477220460534,-6.125879473351719,1.7641446071098625,23.29676508957101
1992-04-27,-9.431500710432658,-5.777339218963975,-0.4814069005156165,-0.10260100866846167,-13.092418457304529,-2.67869194607825,-11.412272294448709,-2.770225073280444,1.7676829349515697,1.9608118587958323,0.41674305228663755
1992-04-28,5.788492164623583,-15.843153774475416,2.3241591446220595,3.8964759647007483,-10.197360900533955,-16.173552531956616,-8.24200564913169,-4.747318775872369,-0.41640709956996647,2.814057863954899,0.3360950758659167
1992-04-29,4.3813482696143495,22.262872792255582,1.2992769713558463,16.046570700904713,8.347578966900443,15.283355226654592,20.75980411952587,-0.07326209172255105,1.3570086734388247,-2.944405544085325,-10.556350458163644
1992-04-30,6.24553751038218,37.916796128373264,3.6965380934513252,41.248134021661436,1.050385511194986,19.754025780529936,15.18128171529117,1.0689095170500236,16.588429571699542,0.8577498341864204,16.96981923986513
1992-05-01,-4.832648991887821,-5.597500474334999,-7.470414563676911,6.831504563732144,-8.004187113755686,2.0354975780496183,-11.524689698431226,-0.4939201917981925,-5.992240396330787,-5.509515050532576,-5.418876300748801
1992-05-04,15.590131267827893,6.430970114523641,2.439680260461237,27.514370514086284,15.735119571175286,13.133729324488183,23.244239717997804,5.400051330282655,15.789426845547304,-2.054866286807226,1.693684437942121
1992-05-05,8.726919486820632,17.914841784399268,5.177470529700852,12.743651291002788,-8.355727920453043,3.4890563955278453,2.519717363297958,-1.4183803218049251,9.709933404521735,0.08492352223108979,-2.7361209406784837
1992-05-06,-5.175742898516348,1.398643116432123,-0.9493097069282704,-4.253654187140923,20.64506393441382,3.0666758969686403,7.675885563171543,1.470792059953957,2.278653040811891,-0.7030131696705091,-5.527539281626611
1992-05-07,-8.282614942326061,-3.298218679875512,0.7216150582486605,-3.8692565702003785,7.319922807657907,0.9802400923820302,0.6489453264383024,-7.469553049291999,4.128569553542632,6.737890243430874,-2.029781507997785
1992-05-08,1.4987060734799322,-2.1264997706498265,0.144117600616195,-16.289886282435706,3.6314064443087197,0.19005678406950793,-16.369464119888875,-1.1590503837411732,-6.2368498648075095,2.363791686179376,-2.6463707637088913
1992-05-11,9.66562124924323,3.109582355823467,2.391188438426142,9.05430914200081,19.54504797998948,6.331718933115482,10.641838315847702,-1.5466312967418419,15.087481460469386,1.2338653148106424,-3.8393406420430924
1992-05-12,-5.961758231726989,-7.439870778985786,-0.4994871758900986,-20.82320944735466,-8.376691913081004,-15.551979652602888,-7.701916896732523,-3.048231692463676,-5.42041800088302,11.244755051997037,-12.157343460677609
1992-05-13,-10.581675269991,-13.251989556705736,8.698669463970122,-7.522662262644071,-12.9568694830563,-1.4732199638653083,-9.243885762491818,2.861728701105621,-7.356936265566824,-5.882876913272921,-6.136191431069535
1992-05-14,-12.563033169317114,-32.73859863177086,-5.268599671017464,-26.680359528461082,-29.21249507393172,-22.147392306769074,-29.980756034173496,-3.2390791332817845,-13.77848134381103,-2.051107429454823,4.510790439198502
1992-05-15,-7.42385091213459,-9.412180597945824,-11.765960150471528,-13.37619958397648,-27.683093672033042,-9.560078248817192,-21.750021289716475,-4.124204275515858,-13.128923771473714,-4.2345662546390015,-4.110791234616491
1992-05-18,-0.11135208643057115,-8.851098329642317,7.282931234752828,12.437315155116847,-0.20494186100379302,13.201003860290413,11.661804011718413,3.6034551815637523,15.459281428283242,2.033156634882981,11.616564314927206
1992-05-19,14.933530362788254,6.8826942646612945,7.848361899138178,22.503521123515487,13.77229711804586,9.142483214100132,2.1256591793929425,3.356233510354701,9.667328592583896,-0.8049567510620794,5.160414843545383
1992-05-20,-10.888460691318187,10.289311812132336,2.6973286835417394,-6.388336176606576,1.7689900591245715,5.325393223331089,-0.19213928316434153,-2.1158146666722,0.5283640245564907,0.20745173095654312,-6.6954006356099685
1992-05-21,-28.755258639983598,-8.396040805592651,-4.247492506174098,-0.39331274081151124,-20.00901811544534,-2.487716147243696,-8.582866809184525,-4.573811866427343,-13.442855649270783,-2.9426073119983496,6.880638422667276
1992-05-22,-4.99187734128319,9.004625268822583,-1.39135898755134,10.043951949393744,7.111379662672756,-0.6573914388760717,1.914336806603503,4.53045833514448,0.7572943163922399,2.036211112121226,14.829383184678486
1992-05-26,-15.12920541996222,-14.375133681581046,-12.821734446291112,-21.2797937878903,-21.305166638690366,-11.907443022936457,-22.74596074462777,-8.06441659936065,-25.579116064704042,-3.6435603706938418,40.66415469955133
1992-05-27,11.044510318820503,11.330570989574827,0.18840621714184863,10.845389489936359,16.073598224529363,10.048485791736585,13.185845180912903,0.020532205276494596,7.524388691136575,-2.4793595720431307,-17.509102322237716
1992-05-28,12.359889518130162,15.982230170109098,13.893248125857498,41.76175260181108,13.874430752998114,1.754434066282919,13.342814151424292,-10.455831302389464,32.10787364045372,0.14902755338160978,7.07304862505323
1992-05-29,-9.73830489165378,14.044106433790683,-3.122671974562762,0.4396911644461331,10.118733063335528,16.59309650350862,16.02000580438455,4.630141784029638,1.3933182093960215,2.8978473927429538,-9.748063593862483
1992-06-01,2.5889354023567734,-3.8872592326015143,-3.1701623058968553,9.60258946697293,24.961579305769,1.98661142453562,14.93899115588626,7.001369240730012,4.203738587972984,-1.4692091022932485,0.45717565719440434
1992-06-02,-11.873241996484834,3.885850259874772,-4.494653242899532,-23.940309414732944,3.0985022325598037,4.260009788879985,1.8342512535662712,-0.2693395164864418,-8.553944219175817,-1.8367792472240374,-7.35956331570822
1992-06-03,5.348564193129749,-6.130532471405865,-3.290322848648137,7.120778443039714,0.1440016967318527,1.7231502797059346,5.801167533714157,-1.8410543203963436,3.337024867421556,-4.029400392735079,4.857436997967293
1992-06-04,-11.061300114241293,-12.083661790988856,-3.499682581233357,-11.515593959321269,0.20489565381561325,-0.002555040825157562,-8.015091804020576,-2.0722881535204483,-15.047807382665162,-0.13221265182971909,-5.143815615454187
1992-06-05,7.001692039402634,0.09158742391382524,5.061149110458193,-0.07822946513984477,-3.7561008747835443,-0.39048235282293153,0.9382780103519803,-0.6624696052610064,-15.11063683839307,0.5675552417366494,-3.494832527939584
1992-06-08,7.388045639906217,-8.860413234727933,0.08772459030176846,-19.401880877057046,8.448820572546863,-10.217155146941412,12.54606507143155,2.0997698102027584,3.2256604930606727,-0.036442108950708096,-1.9233059949324014
1992-06-09,-1.9944558517049478,-13.70147272430297,-9.784143460959148,-25.171240612713234,-33.39293126816039,-20.224600741784343,-34.510607680400106,-4.111215034043743,-10.534671001674887,-1.611448611186662,-10.652286659842842
1992-06-10,4.258031718900343,-16.990414476549006,-2.2228502076612187,-15.258537422087029,-27.622981408043398,-12.933641188866758,-11.075780744305517,-3.6114283701623675,-12.770778286037876,-1.2702420318009175,-0.6797797886061325
1992-06-11,10.724049499946844,5.397511504743593,-1.9140574669170396,11.121900939573148,-4.156836192509262,0.6958463307550522,-6.443514876685138,1.6111100596414154,0.3372180011731394,1.891578048233023,2.635444145528551
1992-06-12,17.937560057209126,11.389037567337361,8.292764332207707,11.391298102840503,13.71600551606245,6.71528346419291,10.710488942338452,3.8316030853941845,13.820169720977026,2.7497985112684535,-3.717544030458064
1992-06-15,3.9632781251354876,-1.8855354315601396,1.8071778574906445,-1.2767997910227014,-3.3531002033366595,2.7264582922367833,-6.527938256744809,3.5989565957382985,0.4904907345325055,0.650519443838594,3.46884435072447
1992-06-16,6.46860484413253,-23.306346536042618,-5.331364989306618,-13.672106736555488,-11.799413487187511,-6.22355012369246,-12.898636637805206,-0.6981330832462382,-15.767386521549529,2.793207696081548,-0.20860757063142565
1992-06-17,-18.006891648239982,-37.32447646169316,-17.11801240556678,-28.79463628452107,-45.66455548050087,-37.871550145352856,-33.476136946300436,-6.352185724019283,-20.290656164004595,-3.068517613630156,-13.94798474917151
1992-06-18,-2.208317397059466,-5.9751877728647225,-3.2998194826975067,-11.32154804238214,-15.295225665302263,-7.142228438371961,-10.723142525249402,-4.679802493513717,-6.903095112170867,-2.4636737289235846,-9.028998875852793
1992-06-19,6.312018047560786,26.14622245811357,2.6946790391467794,25.349892164841126,10.839067435477679,8.215332080188656,12.652029524567874,13.953921340965701,27.798268806950023,4.770321318299735,8.601120257867212
1992-06-22,-0.9741681686166348,-8.367713632686753,5.4763139361395305,9.683121248687932,-17.988213814951603,-1.5889362376770737,-3.0175916644313294,-0.38027705778421567,3.2950570109139123,3.5061550828788093,-15.428138959993268
1992-06-23,-6.1707442622042965,11.064218185913875,3.1936746392000632,15.25621611159785,8.422077093299889,10.309669747634135,14.935215099669957,-6.771101594330112,20.674766612911498,-5.21409339393972,-4.197053409754559
1992-06-24,-8.027124049527101,7.828052584399122,1.1395581356328066,-4.084603200480502,11.100125465432475,0.46160114499925675,17.028246299988464,3.6270558322517226,1.4293297183667062,-0.10665905045515922,3.2557208981557126
1992-06-25,-3.858907853806622,-4.675389069962299,5.14300524902409,5.21231572053532,4.724466890729276,5.924088125032705,22.574730466235746,2.8580857030351745,6.847620467909916,9.291863701241542,-8.087574597781472
1992-06-26,-5.3805897478713955,-3.0572034737517297,3.300986017307268,13.673278703323245,11.151750601782897,6.9157789323164165,22.13015861979267,-3.4301639294502664,5.9534666328703025,-5.171039952433774,1.741778683642337
1992-06-29,5.9810123516256315,54.47294027111116,16.499589846390013,40.074435612639064,52.57759876032189,23.04448209042123,28.354157721803404,3.3444269908046147,20.891490566728038,-1.0958537760089384,20.67100819430074
1992-06-30,5.450420735640813,2.1312999655963534,4.16699428939444,9.767945660406829,20.92294347244205,6.6198635882125405,20.099239387863793,9.26055509820776,-2.2041161999778547,-3.5076660522205403,-7.834907437197034
1992-07-01,29.26581800302505,26.296008132517414,10.533038993678284,31.565893705938596,15.302701201306254,11.568244657319436,20.36547363631608,6.506971057462846,13.866687619682954,7.351926875474916,6.8207915565250925
1992-07-02,24.02626287479752,-28.293481334096015,-11.759031725603757,-10.324439893151808,-29.983626477730954,-17.124852613799295,2.1412314934088914,-2.7859522659627514,5.302149323554011,1.9077252144870016,9.950416995306584
1992-07-06,8.59324919902182,1.0551194969075706,2.9810889611322384,16.887297267265957,-8.471726041071141,-5.829555477870356,-6.46258622651419,7.340535715937262,5.951761732901487,1.9051561900272436,8.548232293427223
1992-07-07,16.6036494114992,-22.211764662462297,-16.900222587621744,-28.48184665864836,-20.13756312533763,-24.09592097320896,-16.405835295560962,-1.7032331456359577,-22.198926640932513,-0.7973700162925605,-7.062939515024007
1992-07-08,14.986996472377138,8.186278944474912,-5.6025225007224915,-2.0133091416596414,1.0323241429693955,-1.1725549429216078,4.59963961036992,-1.5994831523307234,-1.41406140864092,2.6773285879156354,3.8009802147241967
1992-07-09,-5.159240631597992,18.963561291744,6.750093894587026,19.905966662387254,24.533593783326605,20.505449696505348,13.596951410784104,0.8813621312935662,18.855833536396,-0.11981583709986587,12.390313142906784
1992-07-10,-8.994731107190159,4.844290790438675,-5.952719629182722,-4.735216534057503,1.7456733995443476,4.93173366670452,10.05827323894021,-0.12246207625742167,1.3530456634624948,0.24811694839583132,4.9864987478816545
1992-07-13,-6.53219934552059,9.102226081388274,0.966097854789161,-0.47147340601803467,8.499658174254442,0.24399114350516815,-5.852873168323903,-3.332351161546382,-3.5699128698766214,4.5260627769218535,3.5232236006352107
1992-07-14,-7.388803064259076,11.843331080074849,4.484541976939894,-0.5507995947411357,1.2975545963740913,-3.9286768750160546,-3.5313755285127577,4.74777682140598,5.239023215393809,-2.394003512917935,31.662669039405895
1992-07-15,2.8367317518217035,1.766011215655363,2.633129164759322,-7.7059523044753995,10.981164307889903,-2.7295479124913875,-22.173442027922448,-0.23269565953269633,-14.581478858597116,-0.9568059799898827,-8.65903323503904
1992-07-16,-7.940849770198417,-0.32296593231658755,2.6023640908574133,-2.7607628487051734,13.994205869987452,3.9397416240400984,-26.657321830478583,-2.923389266180426,-8.548692638991684,1.5445651176040376,-3.4014708997015726
1992-07-17,-23.550387442057243,-31.75306704994915,-5.749778300027102,-13.777417129987361,-19.55288749633217,-1.7370556923837772,-18.025671636363025,-2.440710756994375,-12.504562153240396,-2.2213327800969918,-12.075326060003063
1992-07-20,-22.10048465932094,-7.57054493675403,-1.212034435128789,-14.780862001752956,-22.454949995732854,-0.14377604147052936,-11.349008241398458,-2.01727009392165,-9.575524624220886,-4.1074398600227084,-0.7793435452509951
1992-07-21,-17.27741233449175,1.3353055933937459,4.200938587146136,3.7065488303497016,15.308751566654758,7.575453845206889,9.479870997855985,-3.7354692414832815,14.97892817314414,-2.045959776736301,-0.8777996004157684
1992-07-22,-6.664158651977818,-18.746860284378688,-2.0537664914735627,-8.237402062541317,-18.41736562242908,-10.723914760823105,-12.63307382349024,-3.359026001535393,-21.260131513299317,0.27876027170554696,0.27733463564570215
1992-07-23,3.4480593551709893,9.347222120822831,2.371272190462937,3.0929423940109735,1.4153143698764203,7.3320537263982795,-7.505761702142025,0.8238691517689557,-0.5846912749640312,-1.1090842802572958,0.8541203457230713
1992-07-24,9.237506234514512,-2.009445073446192,2.4380157498882937,0.29922753832378535,9.900113638907191,4.0944720048417835,-18.08410076306356,-2.2948677580508705,-3.550081964452951,-3.062192058898649,-1.9569275017911343
1992-07-27,11.035157497128449,-1.8348560515994232,2.689176746820531,9.362619825563293,5.263339371837109,9.464990256555064,-0.07908216546065992,2.9364849896768477,-0.9215174225483717,-0.455308866606302,-8.08380024716703
1992-07-28,36.92234322514163,32.68353320237596,12.250401495992154,17.919490589771023,30.739751509749386,26.26050208866372,26.53283747363888,4.893441993213715,22.32160928597944,6.187886088502121,3.7804892845124263
1992-07-29,14.487269937588945,9.294896297174898,11.515183612340335,30.738767939971666,44.07556244837583,12.031567662251117,23.65924119317249,0.4108672474820304,16.69746169217912,0.2999260328908666,7.172771406695091
